Run,Kendall Tau,NDKL,Average Exposure
0,0.6620408163265306,0.12575256302402288,0.833864009590381
1,0.7142857142857143,0.13807179669720063,0.7947705188886308
2,0.8318367346938775,0.15632236552531953,0.7976882763082854
3,0.9755102040816327,0.2501364612014609,0.6771209919585345
4,1.0,0.22084378677978664,0.6981322846075013
5,0.6995918367346938,0.19206676355746005,0.765900054411924
6,1.0,0.23403025941809055,0.6923817010367536
7,0.9771428571428571,0.21361997798652885,0.7000295000483413
8,1.0,0.24754773170524905,0.6933602452514173
9,0.8155102040816327,0.1744596799961027,0.7545255999367587
