Run,Kendall Tau,NDKL,Average Exposure
0,0.7861224489795918,0.2257204019614323,0.7393796545862991
1,0.8955102040816326,0.1310721496496064,0.7922304410117449
2,1.0,0.28914018897082827,0.6755437405042879
3,1.0,0.21021249826326605,0.726327585437444
4,0.9983673469387755,0.3388551768840178,0.6516610043487976
5,0.9608163265306122,0.2562735609247137,0.686661234916804
6,1.0,0.2363794837352596,0.7130519853089241
7,0.9069387755102041,0.1591938098716344,0.7434160025382262
8,0.9706122448979592,0.10009273231340733,0.8820014716212141
9,0.8514285714285714,0.08196753341498318,0.8839576368638741
