Run,Kendall Tau,NDKL,Average Exposure
0,0.676734693877551,0.16139836726379567,0.8852934675601695
1,0.84,0.10077250366116466,0.8560437783311576
2,0.6244897959183674,0.11171674578589567,0.9037864192726472
3,0.6130612244897959,0.17782205816548402,0.9335600913103306
4,0.5559183673469388,0.18921143729121623,0.8318083023106803
5,0.6685714285714286,0.129628067884443,0.8358360055043619
6,0.6946938775510204,0.20047852317891526,0.8246526930532985
7,0.6179591836734694,0.1532689485442435,0.8489233881868756
8,0.8024489795918367,0.08159346832041363,1.0527648057044776
9,0.6816326530612244,0.09853334400432998,0.9447605212284605
