Run,Kendall Tau,NDKL,Average Exposure
0,0.6685714285714286,0.1128273918344854,0.9823329470840149
1,0.6473469387755102,0.11450062437876692,0.9871179326315014
2,0.5657142857142857,0.11450062437876692,0.9871179326315014
3,0.6326530612244898,0.11450062437876692,0.9871179326315014
4,0.5281632653061225,0.11283938217991608,0.9828852243209943
5,0.773061224489796,0.05727869352456925,0.9178096536326554
6,0.6065306122448979,0.11553139795082232,0.988710482482883
7,0.52,0.11450062437876692,0.9871179326315014
8,0.8138775510204082,0.11450062437876692,0.9871179326315014
9,0.6555102040816326,0.11654852636352112,0.9906954566392437
