Run,Kendall Tau,NDKL,Average Exposure
0,0.843265306122449,0.09632050643159434,0.8844155320743732
1,0.40408163265306124,0.180513614520851,1.2275817309521944
2,0.27346938775510204,0.27963628481356717,1.3215494013076847
3,0.8285714285714286,0.06364347948068975,0.9742458967665171
4,0.8546938775510204,0.08100533142615167,1.0442416464289312
5,0.7289795918367347,0.06263980303943806,0.9488205538771657
6,0.35346938775510206,0.27963628481356717,1.3215494013076847
7,0.8595918367346939,0.057306480348913516,0.9195101910466916
8,0.7436734693877551,0.08590738095027216,1.0674223240397422
9,0.6963265306122449,0.05729068386999992,0.9185972622876989
