Run,Kendall Tau,NDKL,Average Exposure
0,1.0,0.26750157715036876,0.7065469100079264
1,1.0,0.22883342587032943,0.6997531740796055
2,0.2342857142857143,0.24588791380689026,1.293521128525544
3,0.8171428571428572,0.0585385497870988,0.9472656553000615
4,1.0,0.17701815404678106,0.7696871210348054
5,1.0,0.22257243641935573,0.6925174703416438
6,0.37795918367346937,0.2100920241628224,1.2566158763805675
7,1.0,0.20586183250355708,0.7258494045629491
8,1.0,0.15700168420260957,0.7733624006956661
9,0.19020408163265307,0.26945804377466637,1.3074205691419911
