Run,Kendall Tau,NDKL,Average Exposure
0,0.9183673469387755,0.12363237041360105,0.8100015883403292
1,0.7779591836734694,0.11013162587051474,0.8445060837122161
2,0.92,0.20732816676738391,0.7245552516422988
3,0.5379591836734694,0.09228041973689245,0.8990107076058015
4,0.9461224489795919,0.14658331457461163,0.7809564517390148
5,0.9428571428571428,0.12765944211338168,0.8030055163602283
6,0.8546938775510204,0.13340864338883113,0.7891328443042077
7,0.9673469387755103,0.16860739458180235,0.731437653922395
8,0.7877551020408163,0.09897361140760988,0.9238302587758973
9,0.8481632653061224,0.14609290530884286,0.7755198882644654
