Run,Kendall Tau,NDKL,Average Exposure
0,0.8840816326530613,0.05727869352456925,0.9178096536326554
1,0.986938775510204,0.19347707484607768,0.7416968376753351
2,0.7893877551020408,0.14551335324185743,0.7485066237891095
3,0.9477551020408164,0.1780549562756069,0.7583156459450712
4,0.8008163265306123,0.3003528502245804,0.7031395783540316
5,0.773061224489796,0.05727869352456925,0.9178096536326554
6,0.8530612244897959,0.05727869352456925,0.9178096536326554
7,0.5918367346938775,0.24728457101946935,0.8084117549855363
8,0.9934693877551021,0.10447000070494417,0.8754951735737606
9,0.846530612244898,0.22603849797026143,0.7650184845903704
