Run,Kendall Tau,NDKL,Average Exposure
0,0.6163265306122448,0.1460084896312293,0.816151244986837
1,0.6669387755102041,0.11316785616868959,0.8088459718380074
2,0.676734693877551,0.13932148547447104,0.8499941846189619
3,0.8040816326530612,0.19208668033723328,0.7294197853512525
4,0.843265306122449,0.18682079290411605,0.7263169783673297
5,0.763265306122449,0.20206047602785313,0.7424872588749779
6,0.7877551020408163,0.13787453162471203,0.784389292977574
7,0.7583673469387755,0.08345653390535004,0.8306128445615514
8,0.7126530612244898,0.10625554693882801,0.8480873766912514
9,0.9102040816326531,0.13712712036292748,0.7656708012600909
