Run,Kendall Tau,NDKL,Average Exposure
0,0.9771428571428571,0.1686427212411375,0.7555434539343621
1,0.8661224489795918,0.14505320077010966,0.7685038950321832
2,0.4595918367346939,0.09189959059607604,0.8962434801611661
3,0.843265306122449,0.10538806037543212,0.8379198715192305
4,0.6685714285714286,0.12120534890858266,0.795525801031195
5,0.4530612244897959,0.10123529484545116,0.8380369816495772
6,0.916734693877551,0.1240791808440561,0.7975701702178599
7,0.9771428571428571,0.14878712306605532,0.7629846326661138
8,0.9118367346938776,0.191946096341605,0.7627417313794153
9,0.9885714285714285,0.2097132368937223,0.7130725935717284
