Run,Kendall Tau,NDKL,Average Exposure
0,0.5575510204081633,0.10018146056293323,0.9512210637973868
1,0.4383673469387755,0.11129954108198097,0.9820793021996846
2,0.7453061224489796,0.11076267254377452,0.8534720093799429
3,0.5477551020408163,0.10572291441581418,0.8587751608947394
4,0.593469387755102,0.09970420525005766,0.8852539299470974
5,0.4220408163265306,0.11453816022933495,0.9871536397333406
6,0.5265306122448979,0.0962830046281722,0.9333764551302276
7,0.4889795918367347,0.10887620760139535,0.9746490876090873
8,0.5314285714285715,0.10974823518341882,0.9766873969865283
9,0.603265306122449,0.13812102698520357,0.8743979510988694
