Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6
0.605626607196928,0.674873029797799,0.7092766343525976,0.7683458103992936,0.7427023225248114,0.7097917057445798,0.7784199620291197
0.6068282820546737,0.6749442593612927,0.7054509989051494,0.7695495562365053,0.7420351524824512,0.7081598218452089,0.7762047972973142
0.5981001955773585,0.6657120579322827,0.6953549621777798,0.7615683580113878,0.7318539772873756,0.6995786228798118,0.7675870142551868
0.589476216933538,0.6565620770191447,0.6909232400727664,0.7540604954122276,0.7219928909173329,0.6977179867225302,0.7655625544525558
0.5908025264622162,0.6563499965160773,0.6813674734537729,0.7554198252668336,0.7217431592829514,0.6890324265211532,0.7571887983811196
0.5814881907180894,0.6474491026950997,0.6765417702888704,0.7467950745491374,0.7124222182846479,0.686772263350075,0.7546796378562204
0.5725464357656505,0.6389633416760905,0.6677741000031284,0.7381946272875637,0.7035348051144868,0.6765967655602396,0.7462456387312022
0.5638248216508434,0.6386796229002246,0.6605873694844395,0.7396630985954451,0.6947953803979409,0.6744148973480777,0.743655357491542
0.5652916599864293,0.6299114374683066,0.6520579083261767,0.7317161967650206,0.6950181758655507,0.6649678461925137,0.7359458315568048
0.5565851998265784,0.6208536868384148,0.6454199368870632,0.7240058211338757,0.6868894141592261,0.6630833124060116,0.7314440731234141
0.5478454813052476,0.6206271324953048,0.6375439062860503,0.7246120653596979,0.6765738565047479,0.6540228502579222,0.7234813337802042
0.5494448380124934,0.6122321151430659,0.6315386224693484,0.7170730460405901,0.666564447840188,0.6518105711215625,0.719458633529858
0.541082616954161,0.6039577188284847,0.6242762475900833,0.7097782431513217,0.6557019415494724,0.6430928158415076,0.7121333189779889
0.5329807630847716,0.6028178414612223,0.617912954714985,0.7101030522177637,0.6443609761784553,0.6388797177656887,0.7080107272709228
0.5345240973012244,0.5946834130386532,0.611093829184455,0.7009310757492174,0.6329847270806864,0.6304443733193145,0.7008624345284249
0.5348322675125264,0.5866958673051559,0.6050610406472569,0.6917105341616877,0.634034018506405,0.6254468339724166,0.6965396295646392
0.534269908108474,0.5857426449092481,0.5983330505653379,0.6918583698967466,0.634992068474438,0.6174275749139919,0.6893403030376747
0.5332637291406372,0.57790706721052,0.592640659392762,0.683085563055729,0.6350494949678831,0.6126221636209752,0.6846847002026877
0.5316583699017003,0.5686143395840626,0.5862704234283946,0.6721015684946626,0.6337451902469788,0.6047751050192637,0.6775944839680684
0.5289990334616572,0.5676639181568793,0.5805077500275465,0.6724314091679454,0.6323062700811406,0.5996603738211039,0.6720970265176376
0.525913629494726,0.5661172554601318,0.5735562844517553,0.6717582654059641,0.6307853550723267,0.5922992755621591,0.6639138370364777
0.5227251447432668,0.564584782182569,0.5670306195463032,0.669690999334963,0.6292749449933187,0.5870349703295439,0.6568247070592929
0.5180581920339375,0.5630252959595695,0.5604737423840045,0.667001450398149,0.6274729284966535,0.5788570291655684,0.648229827231253
0.513551400554108,0.5612819642122654,0.5540145020353613,0.6635082106476579,0.6240442154019944,0.5739524049173635,0.6402918883022328
0.508592807332168,0.5592869022071735,0.5469396860545698,0.6598161173714302,0.6206065910302838,0.5662781240877943,0.6316890693904967
0.5015091432565455,0.5566345374773854,0.5405472622810137,0.6560043460054737,0.6160234345344415,0.5598727194638881,0.6242401964299227
0.4954674477422258,0.5533209485957159,0.5331588433685404,0.6503534161079506,0.6091973598228968,0.5522201523754724,0.6157078285963193
