Run,Kendall Tau,NDKL,Average Exposure
0,0.4138775510204082,0.09454293814616624,0.8703428852433855
1,0.3616326530612245,0.20049317632504704,0.7657994123313051
2,0.8351020408163266,0.16000103307564378,0.7494617172399367
3,0.36979591836734693,0.22256256929626417,0.7186826066432148
4,0.8073469387755102,0.14731825618668307,0.7800665950121891
5,0.39918367346938777,0.1017479019651887,0.8363041907005485
6,0.3812244897959184,0.1293382360068656,0.7762205985856377
7,0.9004081632653061,0.11867247532946931,0.7968397051740473
8,0.356734693877551,0.1366935876072802,0.8914015417006302
9,0.33387755102040817,0.07463650080376658,0.8596949956862115
