Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7,NDCG_8,NDCG_9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9765320908334292,0.9392109814699786,0.9452420562267848,0.9855335242160472,0.9370928163046652,0.9497600930739564,0.9109304608972816,0.9571783400266156,0.9758587474510464,0.9276959167727665
0.9145694986182754,0.9073852371396384,0.8872209303705154,0.9216059159702682,0.9083361788279568,0.9262724567373634,0.8487413915468863,0.9288466026330308,0.9420899296884858,0.8563925257856002
0.9065914087407836,0.8710536686421332,0.8445363469353564,0.8637363483749537,0.8867647125658803,0.893519784667507,0.8124596902123494,0.91199480986508,0.9232451578631043,0.8426141981332803
0.8874383842981987,0.8667438711930722,0.8158367711540748,0.8553308599764761,0.8679141118809587,0.8857931918528251,0.8042297169721747,0.8942843733019452,0.915335729464834,0.8103069393241129
0.8733205035883849,0.8458820214110176,0.8157290210619534,0.8349910868680007,0.8463570266385172,0.8785853488922267,0.79579622245106,0.881303390559731,0.9034251430476116,0.7855786671977949
0.8617729312720283,0.828867781489857,0.7962209165545399,0.8112767148489493,0.8285586119825693,0.8718611625871721,0.7868456294317396,0.8693442165929716,0.8940820118759362,0.783323741230485
0.8508508822441985,0.8235843532640261,0.7806207408157882,0.8051937611006287,0.8202345652955858,0.8650235321811166,0.7792073669948545,0.8595485181119707,0.8861452300488858,0.7665751684760713
0.8418090494682614,0.8168168988431871,0.7791801425959849,0.7923270609214054,0.8129561902992708,0.8583568755389874,0.7693642363538733,0.851550857805184,0.8794297284410422,0.7517858460159375
0.8340813157956394,0.8108554571915693,0.7675194460588229,0.7873247174694895,0.8057911093905761,0.8518963411942664,0.7604046878498503,0.8443658461793216,0.8721080775237433,0.7384585042335042
0.8252889373621489,0.8027629368800318,0.7562725834418139,0.7749120494435829,0.799671314207064,0.8459720017435512,0.7525369749893637,0.8377958948541524,0.8657512215906454,0.7390967306532334
0.8172329110512693,0.7949369718404723,0.7461178233068722,0.7639138829675096,0.794068325098244,0.840371269968678,0.7450267412500914,0.831740197802611,0.8583829283443478,0.7278797424504996
0.8099949337649366,0.786416354882892,0.745432777942821,0.7534155046575336,0.7883799545951088,0.8347831675394233,0.738390848375684,0.8258435787992601,0.8514832444714163,0.7172997676848251
0.8017746166747497,0.7878071053786756,0.7370880456466729,0.743411573240731,0.7830909476839564,0.82892235724462,0.7323479007606035,0.820620736658392,0.8449330578505723,0.717198580809265
0.7941705836152303,0.7875431376066833,0.7291263705788729,0.7338120449057945,0.7780522977263219,0.823360943161937,0.7262558021205039,0.8146993021575137,0.8390407416249823,0.7082884282886128
0.7860893803961757,0.785927576496296,0.7290856774272445,0.7280256840830168,0.7718776671627171,0.8182192539964793,0.7207668965591559,0.8090322829909584,0.8336912445801398,0.699816168342236
0.7783751048211331,0.7821503961057478,0.721768898136794,0.7198864674405532,0.7649571769166179,0.8123255981099946,0.7154608820189774,0.8023723259830591,0.8284616394908129,0.7003537433513599
0.7712490862513398,0.7786068798453382,0.7150852993508151,0.7122158465584932,0.758436468727985,0.8060481318565699,0.7086952680747988,0.7956623016179007,0.8233202573735444,0.6921329945044948
0.7644163281298973,0.7727013615233939,0.715429779227894,0.7048790542069474,0.7522127848441393,0.8000578168880766,0.7024336671262589,0.7894949152202174,0.8185193808436257,0.6844590443410833
0.758113652237908,0.7672459934771464,0.7090161646847765,0.6980714300826454,0.7463952546199042,0.7943654330564738,0.6965433467954774,0.7830555689018829,0.8139716321931543,0.6771958757492101
0.75221583008145,0.762070508442328,0.7023756429190143,0.6915320372047237,0.7409734709687013,0.7887069523491896,0.6909638002457434,0.7767857430565376,0.8097093996270269,0.6782389751510791
0.7462013773226989,0.7566309599334969,0.6956804851636216,0.6852196086177831,0.7358337724512801,0.7831606082531886,0.685790570001158,0.7709349156779781,0.8052572264959623,0.6714746448115884
0.7405604254680255,0.7513288865291624,0.6949561936532873,0.6793208708827654,0.7310077190888234,0.7780004892348005,0.6806084841601091,0.7651471020714891,0.8010172719546726,0.6651224546422848
0.7348755159044746,0.7456025134844827,0.6886375544086988,0.67371627771826,0.7264868635875446,0.7727507571259409,0.6754156867864985,0.7596744506044301,0.7968966952978475,0.666090435967564
0.7288183093958521,0.7402305860890274,0.6823588704174184,0.6684522912294064,0.7221989607862082,0.7676612112285994,0.67041280922835,0.7543395549960613,0.7929677979205142,0.6602941932549075
0.7230958727054028,0.7351873627481433,0.6815217281460682,0.6634942577239411,0.7179601753273634,0.7624657143673045,0.6652851097027337,0.7493152839598717,0.789225098371913,0.6540034504590201
0.7176430349297942,0.730400288819338,0.6752764687322328,0.6588106127077238,0.7134526554637245,0.7574367799504774,0.660350372061323,0.744294628872859,0.7855647452662234,0.6545783487171782
0.7124852155000847,0.72538981372609,0.6680796915516286,0.6542609035630016,0.7082079991880755,0.7526937970863379,0.655511095526231,0.7395350954915698,0.7820879183536308,0.6466873841835917
0.7074871097598111,0.7204625889179488,0.6675058291847471,0.6497845347735478,0.7031442667088547,0.748138890229293,0.6508134246101918,0.7349414449059044,0.7787889856811718,0.639082659711097
0.7025277687400175,0.715279568704505,0.6597867426372259,0.6454600946878196,0.6982091639982493,0.7437556555512452,0.6463646318603302,0.7300151826773673,0.7755671755231822,0.6313946326165859
0.6977207671586854,0.7102391267680593,0.6519558923000084,0.6412397468286316,0.6934122689682876,0.7390685847181647,0.6419999916821946,0.725262709282084,0.7723436001699531,0.6320466241595497
0.6917326853346822,0.7051646062813002,0.6440458282885752,0.637211846911496,0.6886969512389203,0.7344375257188234,0.6375248525181936,0.7206547245269054,0.7692041613087408,0.6246252934869116
0.685961985509169,0.7003234426102469,0.6440122235686222,0.6333466787711155,0.6842070838040131,0.7299732302314459,0.6325643164953482,0.71625964833282,0.7660751426821389,0.6167015943913748
0.6803495112634254,0.6955878147193847,0.6366625287727512,0.629556397137702,0.6793588301677854,0.724918772534295,0.6278293083799369,0.7114369096137365,0.7627431365126872,0.6175242317520471
0.6740669194745323,0.6908840181993652,0.6289995252717213,0.6258121957053135,0.6743650838007595,0.7198744877648237,0.6231371686185719,0.7067180332035525,0.7595401817226795,0.6077094819948732
0.6680393731534496,0.6862750652486643,0.6291164015352304,0.6220442528750726,0.6695504485868548,0.7150521344381894,0.6184024140585545,0.7013405974051736,0.7563208518756815,0.59642398148008
