Run,Kendall Tau,NDKL,Average Exposure
0,0.76,0.05843530058311459,0.9061548597500557
1,0.7077551020408164,0.16510319514130192,0.7698243476713376
2,0.76,0.11114355299726235,0.8486436310309676
3,0.6310204081632653,0.10628113973020431,0.8372785249015121
4,0.590204081632653,0.10487372539007654,0.8802734156218346
5,0.6228571428571429,0.16440117937342416,0.8050963662965183
6,0.8351020408163266,0.08757531895339163,0.8238836535389016
7,0.746938775510204,0.1011450937666281,0.8410692302705827
8,0.5967346938775511,0.10235586098116932,0.894636212858745
9,0.7648979591836734,0.12476831579092068,0.8030964784097556
