Run,Kendall Tau,NDKL,Average Exposure
0,0.9771428571428571,0.2522897936784596,0.7174720847214318
1,0.8742857142857143,0.10761729987636633,1.0170673729711257
2,0.9673469387755103,0.25922595607428117,0.6865334142186945
3,0.8971428571428571,0.16688830911940344,0.7680248640920658
4,0.8236734693877551,0.060645345370627296,1.119447371241246
5,0.7942857142857143,0.08056481597488148,0.9351945674926915
6,0.8677551020408163,0.07371871265257775,0.9725263798392196
7,0.9689795918367347,0.20444862042995562,0.7311772072961503
8,0.9885714285714285,0.08269640478469217,0.8576228286185075
9,0.9151020408163265,0.16627635358646,0.7446898753623101
