Run,Kendall Tau,NDKL,Average Exposure
0,0.9363265306122449,0.2034535747396623,0.7456106676668711
1,0.9461224489795919,0.17338413097480732,0.767590067551314
2,0.8873469387755102,0.26713936897159357,0.7054763204794716
3,0.8693877551020408,0.059753229820112407,0.8985746999896064
4,0.8024489795918367,0.1943287916390457,0.7442283398194104
5,0.8416326530612245,0.28077845035750604,0.6976123500496278
6,0.9934693877551021,0.22552775660366192,0.7181575234062345
7,0.9934693877551021,0.27440805746110347,0.6780292383268816
8,0.9118367346938776,0.05781352493595468,0.9318412611791476
9,0.923265306122449,0.13715585348894752,0.7933013002293242
