Run,Kendall Tau,NDKL,Average Exposure
0,0.76,0.10515163675928779,0.8396583418678715
1,0.44,0.2009438598791662,0.7619065499006212
2,0.6946938775510204,0.09942797109668271,0.8417225581246403
3,0.5346938775510204,0.14692594376887508,0.773006297510005
4,0.5640816326530612,0.15077667255316068,0.7839111457632002
5,0.4563265306122449,0.11577750717078261,0.7998285587534382
6,0.3746938775510204,0.12990957123768945,0.7750145492720633
7,0.9395918367346939,0.10195479455047118,0.8365476123795879
8,0.8530612244897959,0.14416419915292958,0.781336245374573
9,0.38285714285714284,0.0739581331591663,0.8660772016480512
