Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9240121009409684,0.8831565910396649,0.8890053682886735,0.8933215126356028,0.941840195706698,0.8630113143013561,0.9137364469611874,0.9349858229941777
0.904971249368853,0.8773601019088947,0.9062746692050612,0.8801971420597369,0.9250145657134852,0.8411305524690839,0.9080044813320822,0.9355982186965615
0.8937461512909907,0.8363333952685799,0.8509827063563454,0.8528211439280674,0.9117840693690652,0.8061284427576537,0.8795255949076679,0.9233861060849133
0.8836642900563593,0.8335129765836321,0.844250560547484,0.8477979475052764,0.9016611096644078,0.7987291613305222,0.8738715562326754,0.9111338679212941
0.8629284224157837,0.8111235597910702,0.8153546483453986,0.8319029868305378,0.8927428772588345,0.7783562118035473,0.8563528067695291,0.8996761966072788
0.8554783442605701,0.8064632172480503,0.8079961501472599,0.8271502841892505,0.8847215011269322,0.7735580480344156,0.8538112632060457,0.8906765643188739
0.848071538457563,0.7902134083577426,0.7873977613416682,0.815255544026001,0.8768576859413395,0.7601807910196748,0.8400849364971703,0.8830115186082378
0.8409358452397248,0.7861050762055923,0.7821831891874518,0.8101495514802841,0.8693536947474155,0.7557888867689653,0.8353987853731355,0.8765177451372576
0.8337469016550361,0.7743996265641246,0.7653977145091244,0.8013876910151821,0.8621935340969729,0.7451944082323666,0.8250834897785605,0.8693813568929676
0.8244605986496554,0.7717221875403285,0.7596848685021644,0.7955225981460078,0.8556735849085696,0.7420667258872603,0.8207856875060672,0.8631822198037322
0.8190828117862543,0.7626480492468548,0.7465763223022498,0.7885943865198095,0.8495580540856456,0.7306183471732448,0.8108104978465808,0.8559502465427244
0.8125548004175482,0.7608128224635975,0.7405326722466856,0.7839590688929463,0.8441426649307242,0.7261786340821882,0.8076605123118001,0.8491698710203122
0.8066491609939518,0.7525978498357017,0.72980918127056,0.7750547661136019,0.8390028985227975,0.7169715047579397,0.7988625391568065,0.842725207439458
0.8008611938279603,0.7490790291653562,0.7238202272930254,0.770485265357057,0.8342014299544114,0.7131995634756222,0.7966298636412151,0.8369270611220472
0.7952248314999862,0.7420271597810663,0.7146998940590786,0.7626602845015586,0.8290766548269488,0.7054700780680038,0.7883656153732231,0.831662253432682
0.7899362093223172,0.7385173863792538,0.709334697020706,0.7584823315391727,0.8241433156490592,0.7024057736025883,0.7861894657153607,0.8265093252836552
0.7839006454955053,0.7323072089345702,0.7016453191436791,0.7518232262571265,0.8195251174214202,0.6957305868670635,0.7783313261860295,0.821437777053058
0.7778153335011516,0.7292689537683302,0.6970943107577686,0.7474800822381636,0.8141840115078245,0.692852985955119,0.7764749834516828,0.8167008357390945
0.7720516068064138,0.7236539342116411,0.6898543764956426,0.7416415860365015,0.8084486641561299,0.6871270914229646,0.7696003970621196,0.8122118957296797
0.7668642626904182,0.7211450720351662,0.6850464918076851,0.7367341015452274,0.8029301137551811,0.6841140018331587,0.7678072058699583,0.8080039834018541
0.7612831446011716,0.7161033058626484,0.678769891917852,0.731673429732264,0.7976468697416734,0.6787580517145839,0.761544991311923,0.8036021747757134
0.7558493599521537,0.7138154334529276,0.6733185881694318,0.7271175089825724,0.7923641536419472,0.6759722781962835,0.7573697946082532,0.7994090775579525
0.750000063739205,0.7089658304600208,0.6678384798138077,0.722411767460599,0.7871577450396089,0.6709055510530433,0.7513930938095605,0.7953322317965313
0.744513086118178,0.7067102860999979,0.6628662068932485,0.7182870762967591,0.7822847947849684,0.6660206692205686,0.74690750051788,0.7914442644525801
0.7393618977712562,0.7023792892785384,0.6580286360353474,0.7122582148820792,0.7773096541541464,0.6608885272152076,0.7408734191374535,0.7877399743141237
0.7344732618453689,0.7002926715450694,0.653621233380274,0.7086169681964872,0.772465861019417,0.6561718969377872,0.7369271367597039,0.784115752697184
0.7293670335957313,0.6963960189373587,0.6491935234354312,0.7030936598233741,0.7675080267116415,0.651430853850208,0.7314288144524145,0.7806729907320349
0.7243493442832197,0.694320860361151,0.6447424735347259,0.6992176280741845,0.7626916734108293,0.6468259907378686,0.7274169312151015,0.7774062415269734
0.7190806905948698,0.6904163299774587,0.6406162412854532,0.6940758526597595,0.7581309523588434,0.6424650496242322,0.7224616236996555,0.7742148961592015
0.7139590418222417,0.688499993042518,0.6364993770874271,0.689723792597755,0.7537365875001817,0.6381837197805084,0.7186265467060013,0.7710202107842342
0.7088073822908628,0.6844644612515237,0.6325697771550102,0.684077678216574,0.7494949807690606,0.633064302704686,0.7134727291520827,0.7679082147520616
0.7038928276887381,0.6826800696144968,0.6280490135592572,0.6800786285766286,0.7449592653901366,0.6288964729416847,0.7100148942024944,0.7648053055332752
0.6990872711536292,0.6786244436834722,0.6244699761720847,0.6748874351256249,0.7404686307455371,0.6242333223931584,0.705194038111097,0.7614981770355459
0.6943167518386503,0.6764101881450706,0.6196172596299707,0.6709050993333324,0.7361287359557067,0.6196097459187443,0.7014980293834866,0.7583189594108629
