Run,Kendall Tau,NDKL,Average Exposure
0,0.6783673469387755,0.11057262878246515,0.9782962207033254
1,0.7110204081632653,0.06154042512735423,0.9386374924743734
2,0.30122448979591837,0.2252154250580775,1.1467117266379254
3,0.7779591836734694,0.10500713811757317,0.8650173555207352
4,0.5379591836734694,0.12001522190558225,1.139541000904009
5,0.6914285714285714,0.06935053793557287,0.8888714269330967
6,0.7028571428571428,0.05923720246616201,0.9763735950345426
7,0.8269387755102041,0.13946723959698779,0.814906560674628
8,0.830204081632653,0.06181467952802292,0.9433338790889916
9,0.5085714285714286,0.07834148682527355,0.9451605011993328
