Run,Kendall Tau,NDKL,Average Exposure
0,0.7877551020408163,0.1490755059440966,0.8241252758633538
1,0.8089795918367347,0.3135474465183643,0.6459304149509867
2,0.8987755102040816,0.3032509716626226,0.6608665953861681
3,0.8383673469387755,0.26972705612226217,0.678110890099818
4,0.7812244897959184,0.15149289821990497,0.8318662934848001
5,0.7436734693877551,0.2702624758462788,0.6631840889789046
6,0.7338775510204082,0.09460873889121649,0.8904044654521647
7,0.8236734693877551,0.2514324113698374,0.6821024272025451
8,0.7926530612244898,0.11463313167280867,0.8491267989101924
9,0.916734693877551,0.2754288691533863,0.6647473628520238
