Run,Kendall Tau,NDKL,Average Exposure
0,0.9216326530612244,0.254724249214661,0.7223428205516231
1,0.5526530612244898,0.14531879565617153,0.7827702101149573
2,0.7795918367346939,0.21063705698586593,0.7352246209148153
3,1.0,0.21021249826326605,0.726327585437444
4,0.5412244897959184,0.15958062802194692,0.7591996332296274
5,0.516734693877551,0.13792801192429413,0.7990977174515118
6,0.756734693877551,0.09928915497826556,0.8507225251741662
7,1.0,0.27568027928358335,0.6764795692113676
8,0.8040816326530612,0.12417562652555232,0.8980454901633972
9,0.9771428571428571,0.18367723736533162,0.7463977634778041
