Run,Kendall Tau,NDKL,Average Exposure
0,0.4840816326530612,0.11450062437876692,0.9871179326315014
1,0.5004081632653061,0.11450062437876692,0.9871179326315014
2,0.6228571428571429,0.11450062437876692,0.9871179326315014
3,0.4873469387755102,0.1075573673902145,0.9719009623640414
4,0.4514285714285714,0.11450062437876692,0.9871179326315014
5,0.516734693877551,0.11450062437876692,0.9871179326315014
6,0.5248979591836734,0.11450062437876692,0.9871179326315014
7,0.5053061224489795,0.11450062437876692,0.9871179326315014
8,0.5526530612244898,0.11488070870794247,0.9877462848455079
9,0.5804081632653061,0.104191707617569,0.9620662935174834
