Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9765320908334292,0.9392109814699786,0.928369225318412,0.9855335242160472,0.9497600930739564,0.9109304608972816,0.9571783400266156,0.9276959167727665
0.9258691231034658,0.9155112073799327,0.8823284330642337,0.9267588234491312,0.9262724567373634,0.8731073469590029,0.9288466026330308,0.8775641194012771
0.8913146073055698,0.8966915024139109,0.8564001938242924,0.8909376947513952,0.912830474274201,0.8483727114318536,0.9033190166015234,0.8478317133599211
0.8881397441643138,0.8862231961568957,0.8391897376756247,0.8789632515931565,0.902570220932856,0.8286574098703882,0.88633267732975,0.8382024638851313
0.8692029665053633,0.8729038714209073,0.8239671530719151,0.8610831637517878,0.893553996192288,0.8089569989357713,0.8801112733464316,0.8208948900129163
0.851268852748424,0.861388204520609,0.8073722283731978,0.8432664193217905,0.8854583009277239,0.7934847758343856,0.8682613276490041,0.8063281028754874
0.8437037488995943,0.855023000002125,0.7942065780985063,0.8230089310084652,0.8775356931420142,0.7806743954506697,0.8585467622068302,0.8027086469240793
0.8313885490866558,0.8460310802152905,0.782824253410129,0.8088817049300377,0.8684745523280577,0.7699097885953702,0.8500609621556325,0.7907082625370045
0.818562153372019,0.8361863274416795,0.7728341223015219,0.7941550064461679,0.8603278809101735,0.7606513113845919,0.8434775936266038,0.7800901196390644
0.8072790931263718,0.8274979560110871,0.7630000341751974,0.7815464702428748,0.8533180778104356,0.751921250691232,0.8369590205629591,0.778320292158519
0.8040958840579518,0.8219589966203099,0.7544630463861235,0.7701962588011758,0.8489395383122664,0.7441734905660525,0.8309477309118508,0.7696781367336407
0.7937173820343327,0.8146633028537558,0.746922712328669,0.760511654492876,0.8429312140676486,0.7365884874424456,0.8250818713177098,0.7620239397875295
0.7840580980406346,0.8081078219662295,0.7402536152468621,0.750902609792347,0.8366987358783998,0.7298683514687794,0.8199013134113613,0.7598826886071509
0.7815346888847231,0.8027753498838988,0.7334489944103635,0.7416554826563919,0.8308056413257798,0.723491539526391,0.8140105639699299,0.75290889555709
0.7734259420948855,0.7970622925954353,0.7270233774647211,0.7314210429062514,0.8278408133002156,0.722194561358872,0.8083711406453752,0.7466109717348255
0.7657201272918265,0.7917042315269677,0.7208967121427549,0.723368826526825,0.8228219714319386,0.7147922426369869,0.8017361686514449,0.7452647444074455
0.7641942378707154,0.7856054259013617,0.7152306023105385,0.7158314331219643,0.8161690520151155,0.7079794983561207,0.7950488995061371,0.7397525030073638
0.7574985784128179,0.7794622139639286,0.7098102174417253,0.7086859306737491,0.8098349973490765,0.7016048357113135,0.7889023462593006,0.7343571320754037
0.7507417846126571,0.7737882115030483,0.7046559218405415,0.6989681024431177,0.8073006120278742,0.6955959213136568,0.7824821626085496,0.7319102405461585
0.7444512698005835,0.7684107787052744,0.6994334955535111,0.6927088090521211,0.8016433950497756,0.6900456202668797,0.7762300368945275,0.7266814982552747
0.742609149616287,0.7627839887663672,0.6945750259211796,0.6868513390172336,0.7960149386410392,0.6877113493693056,0.7703956206801869,0.7216868637840297
0.7366322652830141,0.75730771267146,0.6895504343526936,0.6809322854908487,0.7904908917100901,0.6821037396094478,0.7646230754304989,0.7191291056547495
0.730288772806228,0.7514187601393746,0.6842299977664988,0.6753833066091273,0.7870040750439745,0.6767219978633424,0.759164673580447,0.7139238881532113
0.7260970313360946,0.7458946660941107,0.6787735204142603,0.6671428855365797,0.7821351451567289,0.671235685557578,0.7538431149342966,0.7089826996516946
0.720443200086428,0.740708647089996,0.6734256016503151,0.662253772805883,0.7771637773041689,0.6659720691175456,0.7488313595207342,0.7065381015219878
0.7150548990142598,0.7357872461855848,0.6682961854044983,0.6576375472196276,0.7723235331980449,0.660827325982885,0.7438224778006243,0.7017150957210487
0.7076359944361444,0.7306501269511019,0.6631323930219466,0.653268353697222,0.767232250144922,0.6571111085830481,0.7390740444082547,0.6968985439800133
0.7028733511763723,0.7256032528290353,0.656445638854219,0.6454441526387789,0.762554520371194,0.6523749907466073,0.7344908807353345,0.6940901134494358
0.6982438076096243,0.7203069728725253,0.6489702317879408,0.6416003568791537,0.7579968210919399,0.6477414143179999,0.7295745453923275,0.6897283225771851
0.6936323512531162,0.7151591259123866,0.6413704644440967,0.6378335365484433,0.753605321801953,0.6422629823086163,0.7248314857335288,0.6850453888992382
0.6864959777464483,0.7099825805062422,0.633679908077274,0.6340931694195424,0.7493664370981916,0.6382549308917546,0.7202324431644134,0.6814602085438832
0.6822857853465878,0.7050443492105755,0.626329887807541,0.6304548770216762,0.7448333114858806,0.6332709550679683,0.7158458746639895,0.6771230551791223
0.6769308888067593,0.700216232952413,0.6191405907566184,0.6268786855626121,0.7403451444331964,0.6277880642410723,0.711031242280045,0.6727531930843216
0.6699351714619545,0.6954241881553962,0.6118116713339339,0.6234490132631878,0.7360076041095677,0.6224646112557897,0.7063201005734747,0.6686940287633694
0.6650207994952285,0.6907309217425985,0.6032322467216973,0.6201418637030198,0.731104415557319,0.6188197409329932,0.7009500546036811,0.6646176954916512
0.6593339356408043,0.6856476523514056,0.5949800652300218,0.6168789634516061,0.7262037023535728,0.613226574006956,0.6955013226986748,0.6606806179888165
0.6519721276117529,0.6806219705625427,0.5844756404114881,0.6136357719805888,0.7215073317862379,0.6077662516662262,0.6887287315444779,0.6568646609745645
