Run,Kendall Tau,NDKL,Average Exposure
0,0.7746938775510204,0.1864384885533963,0.7232344192053919
1,0.7844897959183673,0.14745067521599847,0.7633615087188586
2,0.990204081632653,0.28388900238388093,0.6965753537225808
3,0.9036734693877551,0.30998902684647434,0.6498393721453076
4,0.9020408163265307,0.2821701522452826,0.663633979648815
5,0.9771428571428571,0.3058445101328011,0.6626263159153619
6,0.6293877551020408,0.1476991646401,0.7854122930530794
7,0.7142857142857143,0.19245889586969359,0.7270368995461635
8,0.9640816326530612,0.19032533535804327,0.7226598228300958
9,0.923265306122449,0.27084934005066846,0.6837639809773987
