Run,Kendall Tau,NDKL,Average Exposure
0,0.6685714285714286,0.11451625008283783,0.9850494380607503
1,0.756734693877551,0.06612811154573861,0.9946846267726481
2,0.516734693877551,0.11527313256830365,0.9915470179478607
3,0.7779591836734694,0.09421785821079728,0.9258382460587797
4,0.7534693877551021,0.0689076392651601,1.034003734654907
5,0.76,0.06203051450200729,0.9360578374376312
6,0.4906122448979592,0.13543581577908262,1.1802839470505715
7,0.7844897959183673,0.06435279524480547,0.9833719078538512
8,0.769795918367347,0.06413341124110845,0.9800603112781304
9,0.7110204081632653,0.057634992017749,0.9152806836752962
