Run,Kendall Tau,NDKL,Average Exposure
0,0.996734693877551,0.3402826956481314,0.6488449945675238
1,0.9248979591836735,0.17901056356666997,0.7309931395506267
2,0.7942857142857143,0.2965807587140706,0.6739476935553701
3,0.8726530612244898,0.10569708997542084,0.8657718264460651
4,0.7583673469387755,0.43150736649401555,0.606314458989105
5,0.15428571428571428,0.18019925233704265,1.2277913324156684
6,0.1836734693877551,0.12846286522652978,1.1629298103251773
7,0.9771428571428571,0.12882277786951432,0.7961087019050741
8,0.38285714285714284,0.2507433646387464,0.6957142143175774
9,-0.04,0.06479475005302902,0.9368203013502813
