Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7,NDCG_8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9765320908334292,0.9392109814699786,0.9452420562267848,0.9855335242160472,0.9370928163046652,0.9497600930739564,0.9109304608972816,0.9758587474510464,0.9276959167727665
0.9145694986182754,0.9073852371396384,0.9146439282364708,0.9216059159702682,0.885536815184563,0.9262724567373634,0.8487413915468863,0.9420899296884858,0.8653327803600149
0.8740340454138453,0.8710536686421332,0.8782140942202986,0.8714603928896416,0.8543992056829456,0.9082241170797528,0.8124596902123494,0.9190138987829344,0.8500513497324621
0.87312647973505,0.8667438711930722,0.8460852073036808,0.8620414706319055,0.8491689595452864,0.900102159831975,0.8042297169721747,0.9022485544714488,0.8190290510918655
0.8511940828847069,0.8613718536803302,0.8223406403913177,0.8313608002187584,0.8307277688684611,0.8827520738188969,0.7852919327674358,0.8823561429742603,0.8127707434220145
0.8428946095741295,0.8453012686619066,0.8022267433252772,0.8079790548268974,0.8162236164259669,0.8655523629761473,0.7692052363730084,0.8662693951109416,0.7929437883186128
0.8253877254206659,0.8315685869041952,0.7862590997480688,0.8021592363383723,0.8133357227220744,0.8473015140405677,0.765756821330903,0.8660055000740067,0.7772068098909012
0.8205108024439274,0.8280343147634147,0.7731308999081077,0.7843071385922118,0.8028371316461903,0.8464049562034217,0.7544468634658585,0.8634581694560155,0.7640430337852109
0.8053338625711327,0.8238748233489309,0.7608893512746929,0.76838876890264,0.789216785850542,0.8326162307584127,0.7439377655095848,0.8527603076669432,0.7631173157799832
0.801976510294402,0.8150292374849538,0.7500259862819915,0.7539258572991191,0.7768370046008454,0.8205512943158362,0.7344761947686599,0.8430408960199594,0.7525771391531076
0.7901529080413008,0.8068128671889436,0.7402026918693689,0.7517913130556262,0.7750463751466699,0.8094347382055955,0.7325464519461972,0.8344936796768632,0.7424921672067003
