Run,Kendall Tau,NDKL,Average Exposure
0,0.6244897959183674,0.11526261437478431,0.9882962810012251
1,0.8236734693877551,0.0940359633306849,0.8633203923924078
2,0.4742857142857143,0.10817367629830273,0.9738350557186934
3,0.7812244897959184,0.059115777869006673,0.9520526004976937
4,0.9036734693877551,0.09931122899063989,0.9208046669738658
5,0.5608163265306122,0.09591465015836358,0.9407381594377124
6,0.8938775510204081,0.09659816212794621,0.8481683303762022
7,0.763265306122449,0.10478310273012124,0.8892920134890056
8,0.8857142857142857,0.05734362763698563,0.9200440921404572
9,0.4530612244897959,0.11450062437876692,0.9871179326315014
