Run,Kendall Tau,NDKL,Average Exposure
0,0.9118367346938776,0.22872822367632004,0.6977998859013848
1,0.8579591836734693,0.15585800129449984,0.7612763084777078
2,0.8285714285714286,0.18040460697640945,0.7633330436180443
3,0.8775510204081632,0.2643335086501875,0.6744187767695503
4,0.7844897959183673,0.2895987470809136,0.662170603862986
5,0.9444897959183673,0.2019774642262886,0.7115811078948144
6,0.843265306122449,0.20889004248206341,0.7122681335515831
7,0.8628571428571429,0.21470607350687224,0.6995633232999483
8,0.7191836734693877,0.16842770728539952,0.7760465060199494
9,0.4742857142857143,0.16615858659001684,0.760703681408496
