Run,Kendall Tau,NDKL,Average Exposure
0,0.8840816326530613,0.05727869352456925,0.9178096536326554
1,0.8873469387755102,0.09607691135092075,0.8195646301132536
2,0.9428571428571428,0.20401775585213408,0.716896383764354
3,0.8416326530612245,0.15087472957845405,0.8134301423957054
4,0.9836734693877551,0.15955424712839195,0.7839867233467999
5,0.9771428571428571,0.15082858307884614,0.7486976499994841
6,0.843265306122449,0.05727869352456925,0.9178096536326554
7,0.9885714285714285,0.1989597016044046,0.73143893870773
8,0.7371428571428571,0.0824541854543525,1.0283107787497046
9,0.8579591836734693,0.08158910399397022,0.8770070222107345
