Run,Kendall Tau,NDKL,Average Exposure
0,0.5673469387755102,0.1010259286869621,0.923852222023109
1,0.4889795918367347,0.10452726633521014,0.9766174613933999
2,0.283265306122449,0.1171263148875769,1.0058984717890818
3,0.6326530612244898,0.11450062437876692,0.9871179326315014
4,0.5036734693877551,0.1123141119105745,0.9822599782237622
5,0.5379591836734694,0.10983047738340429,0.9748463862507252
6,0.6114285714285714,0.11450062437876692,0.9871179326315014
7,0.5085714285714286,0.10867139189861034,0.9729646185945936
8,0.986938775510204,0.1112506791229515,0.8567093997267673
9,0.6538775510204081,0.11283938217991608,0.9828852243209943
