Run,Kendall Tau,NDKL,Average Exposure
0,0.9510204081632653,0.24394002440954843,0.7115879004123757
1,0.7942857142857143,0.28940835411365373,0.6679725458941751
2,0.8693877551020408,0.293790152720109,0.6590073913451839
3,0.773061224489796,0.2712377404074394,0.6687582428256093
4,0.8759183673469387,0.2758680227918125,0.6830194803561613
5,0.8612244897959184,0.30611728851066144,0.6514864805002571
6,0.9624489795918367,0.23092471620981622,0.7226894244465097
7,0.8416326530612245,0.22006383558632311,0.7255498754828502
8,0.6359183673469387,0.2282292492611763,0.7021821284865724
9,0.9151020408163265,0.15733948467719563,0.774840368797924
