Run,Kendall Tau,NDKL,Average Exposure
0,0.84,0.33353621856470367,0.6542541221394961
1,0.9755102040816327,0.21387241929305525,0.7041753384973585
2,0.8955102040816326,0.18757872645313867,0.7484677626310151
3,0.9151020408163265,0.3181303927515191,0.647318071680952
4,0.8742857142857143,0.2512574526352444,0.6795792542052395
5,0.506938775510204,0.18234665594089336,0.7293056737730779
6,0.9722448979591837,0.2010259376492601,0.7149404359795758
7,0.516734693877551,0.2328763075915193,0.7039467680869855
8,0.8497959183673469,0.19395550210090534,0.7361622072649977
9,1.0,0.25103539416651566,0.6908946749169322
