Run,Kendall Tau,NDKL,Average Exposure
0,0.6424489795918368,0.11578727524229439,0.9899938218745662
1,0.5461224489795918,0.10666902786173768,1.1246353361534862
2,0.5510204081632653,0.08273049243349928,1.0452005529297745
3,0.6669387755102041,0.11334601431212231,0.9834957021731965
4,0.5738775510204082,0.12225832299160765,1.1554991266718504
5,0.6718367346938775,0.08344776284711146,1.0097564766968556
6,0.48081632653061224,0.14884826523307423,1.1973459500878436
7,0.5624489795918367,0.10944517695787419,1.135062946570428
8,0.6359183673469387,0.09601798537140958,1.0693761946852478
9,0.47591836734693876,0.0883412354630836,1.0927496725772903
