Run,Kendall Tau,NDKL,Average Exposure
0,0.8318367346938775,0.13881638021073217,1.075140935016547
1,0.31918367346938775,0.24378467000812404,1.2816651670838954
2,1.0,0.28740495566679136,0.6682798265603952
3,0.9248979591836735,0.07701785083951512,0.8747290946615985
4,0.4710204081632653,0.2596000099393004,1.297645621714267
5,1.0,0.22257243641935573,0.6925174703416438
6,0.26693877551020406,0.20240139241486657,1.261033681641349
7,0.3110204081632653,0.12249127160667413,1.1505830184320809
8,0.9346938775510204,0.20318545888581777,0.7395225488764302
9,0.773061224489796,0.10150080992234704,0.9292460483229582
