Run,Kendall Tau,NDKL,Average Exposure
0,0.7551020408163265,0.0584724478711867,0.9053774314306415
1,0.9510204081632653,0.17374140569148405,0.7311822401900511
2,0.7812244897959184,0.05803126996576974,1.0995054953662466
3,0.7975510204081633,0.07195206137244192,0.9773041966809699
4,0.9053061224489796,0.17118464866909994,0.741595699671593
5,0.7028571428571428,0.05763416770678281,0.929807852244349
6,0.769795918367347,0.05969567888825893,0.899687091624369
7,0.746938775510204,0.05727869352456925,0.9178096536326554
8,0.7436734693877551,0.05743908940574819,0.9232571806268989
9,0.7518367346938776,0.10222813328606266,0.8551952678664378
