Run,Kendall Tau,NDKL,Average Exposure
0,0.9526530612244898,0.27796676234263384,0.6733048348013003
1,1.0,0.22144923966689156,0.6947379372997385
2,0.9951020408163266,0.29047718769433684,0.6946349401781131
3,0.9951020408163266,0.2737147539295197,0.6652911857106791
4,0.9738775510204082,0.2211937936436681,0.6979457962896668
5,0.843265306122449,0.3888124847078902,0.6283757539723108
6,0.9804081632653061,0.2558394057371711,0.681398574006266
7,0.9934693877551021,0.26051911987817833,0.6765534773134991
8,0.9853061224489796,0.2749568173463841,0.6820686428814475
9,1.0,0.25103539416651566,0.6908946749169322
