Run,Kendall Tau,NDKL,Average Exposure
0,0.6538775510204081,0.11543049228088455,0.9662591269357019
1,0.6310204081632653,0.11421942858769253,0.9623966271200471
2,0.5232653061224489,0.1135985429918298,0.9856972483962559
3,0.6522448979591837,0.1223999949520615,0.979045729067909
4,0.6848979591836735,0.11058490618468282,1.0002488317478737
5,0.4906122448979592,0.10732723681870067,0.9715095593104804
6,0.6097959183673469,0.1200509480003275,0.9755056814435363
7,0.6130612244897959,0.11173004668839934,0.979382630782576
8,0.6506122448979592,0.11389252641118941,1.0069513382488589
9,0.47591836734693876,0.08288769193599617,1.062431028845853
