Run,Kendall Tau,NDKL,Average Exposure
0,0.6310204081632653,0.13813926162965462,0.7710041710498877
1,0.5232653061224489,0.16879007231496798,0.7350811302862785
2,0.46938775510204084,0.09067184053301958,0.8321838956374769
3,0.1363265306122449,0.1700447718099404,1.3691442310086057
4,0.6522448979591837,0.26190601098524685,0.6747181477828134
5,0.46448979591836737,0.1399342725879191,0.7855707448835232
6,0.30448979591836733,0.20997298506939005,0.7384203550396911
7,0.5102040816326531,0.15047077269901443,0.7709507196097329
8,0.35836734693877553,0.058970861319852165,0.9362813709360126
9,0.8840816326530613,0.2494685025667714,0.6935517579932179
