Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7,NDCG_8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9240121009409684,0.8831565910396649,0.9855335242160472,0.8933215126356028,0.941840195706698,0.8630113143013561,0.8988828235300732,0.9349858229941777,0.9276959167727665
0.904971249368853,0.8773601019088947,0.9216059159702682,0.8801971420597369,0.9250145657134852,0.8090281625964341,0.8966361026412556,0.9355982186965616,0.8917362534690415
0.8690455386878385,0.8363333952685799,0.9011055688289386,0.8528211439280674,0.8937637599536498,0.8024258646700638,0.8654833330625402,0.9136136231662664,0.8420786294868897
0.8649992180850856,0.8335129765836321,0.8793174487338208,0.8477979475052764,0.8875390749834584,0.7771421058069381,0.8616717104413864,0.9069679010244572,0.8314365565411773
0.8443254229864796,0.8111235597910702,0.8467746152474842,0.8319029868305378,0.8605152834587154,0.7741877729482345,0.8422824543096422,0.8944930640394304,0.8060294122588237
0.8418130759847186,0.8064632172480503,0.8345815543729537,0.8271502841892505,0.8581435649475874,0.758769409851746,0.8410301130418206,0.8885842027591726,0.8008491902821846
0.8273204367523904,0.7902134083577426,0.8211800360830075,0.815255544026001,0.8399127769029887,0.7561537167714225,0.8276431018770963,0.8740776507190279,0.7841172592872867
0.8240867457072583,0.7861050762055923,0.8038443383938734,0.8101495514802841,0.8384276545315655,0.744345270107685,0.8240606562251099,0.868939124600458,0.7792325784826255
0.8098036451695858,0.7743996265641246,0.7923609606160307,0.8013876910151821,0.8247876148901202,0.7414037114207231,0.8118924680332583,0.8578925601250131,0.7666140950165446
0.8070764683366672,0.7717221875403285,0.7806210599787203,0.7955225981460078,0.8236544894275162,0.728962716102825,0.8096923053373526,0.8542325658165318,0.7635731784328903
0.7949144908924077,0.7626480492468548,0.7683757371336788,0.7885943865198095,0.8123732672146162,0.7269547324822826,0.7993497657311733,0.8452379890663595,0.7529047191878355
0.7925754571130784,0.7608128224635975,0.7587804184183771,0.7839590688929463,0.8110881898562878,0.7170172841635116,0.7969677600580882,0.8372304529045258,0.7508489426449919
0.7823934430858995,0.7525978498357017,0.7500620104373132,0.7750547661136019,0.8015005719011614,0.7135084403660971,0.7875439548667823,0.8339059232749981,0.7420320017029383
0.7800708387944246,0.7490790291653562,0.7401788256295468,0.770485265357057,0.8001912429561087,0.705267089592711,0.7857968629960946,0.8272514387134517,0.740269939490932
0.7704816208493837,0.7420271597810663,0.7319218183221821,0.7626602845015586,0.7915668269637401,0.7021927207646338,0.7770103632881078,0.8246453127970782,0.7317531815875286
0.7686915729085947,0.7385173863792538,0.7236353641460149,0.7584823315391727,0.7902533180952488,0.6951484597673777,0.775857982951195,0.81838366118011,0.7297079690728505
0.7605210510853387,0.7323072089345702,0.7158306459825277,0.7518232262571265,0.7826687031043918,0.6926172226137003,0.7682759846844874,0.8151110565796804,0.7217881275663575
0.7579893074119406,0.7292689537683302,0.7083089877864469,0.7474800822381636,0.7815412835540794,0.686611610083108,0.7670025423353704,0.8096900528675443,0.7197545712269865
0.7509459837959573,0.7236539342116411,0.7014495698610476,0.7416415860365015,0.7744280647256521,0.6841665818621486,0.7601713003843986,0.8067152281014374,0.7125458110848476
