Run,Kendall Tau,NDKL,Average Exposure
0,0.6604081632653062,0.11145495931774387,0.9817924107528442
1,0.8057142857142857,0.05727869352456925,0.9178096536326554
2,0.5526530612244898,0.09999619405732933,0.949432241277455
3,0.6489795918367347,0.11311147957238096,0.9847258359621441
4,0.9363265306122449,0.09374669160304848,0.8662100649271227
5,0.4546938775510204,0.11555742747745303,1.0013620071215934
6,0.6146938775510205,0.11145495931774387,0.9817924107528442
7,0.9444897959183673,0.15374708528801612,0.773376753003804
8,0.41061224489795917,0.4825566388577989,1.7062151958700034
9,0.6979591836734694,0.05727869352456925,0.9178096536326554
