Run,Kendall Tau,NDKL,Average Exposure
0,0.5183673469387755,0.10603656491410847,0.9681274278073948
1,0.676734693877551,0.14222474994486348,0.8004664152079617
2,0.6130612244897959,0.10316609933503341,0.9308674290484934
3,0.6065306122448979,0.10219259254459262,0.8517130538977734
4,0.5183673469387755,0.10500164109667406,0.9335223907462976
5,0.5412244897959184,0.1612700683031964,0.8425605758042747
6,0.7861224489795918,0.07211300825771495,0.8556664897904073
7,0.5575510204081633,0.09989093501879961,0.950382842219384
8,0.5102040816326531,0.10701276155647932,0.9694210758657013
9,0.6930612244897959,0.11118280307912838,0.841168482235965
