Run,Kendall Tau,NDKL,Average Exposure
0,0.6342857142857142,0.14545590364685793,0.811943365018074
1,0.7159183673469388,0.14487200886965776,0.7839383186547045
2,0.7077551020408164,0.1387818805411891,0.8480470891762671
3,0.7991836734693878,0.1635728968079522,0.7486002566115114
4,0.7926530612244898,0.1828314390243707,0.7409691992422426
5,0.7942857142857143,0.22349175863533638,0.7272420448136592
6,0.7616326530612245,0.13706126934137142,0.7908104071248261
7,0.7648979591836734,0.14004888072858226,0.7719002174572085
8,0.6685714285714286,0.10698396743941573,0.8570395089211514
9,0.8040816326530612,0.12713213955972597,0.794895360001167
