Run,Kendall Tau,NDKL,Average Exposure
0,0.8269387755102041,0.17631971350528422,0.8035920179763909
1,0.913469387755102,0.14997976636087662,0.7736166272697874
2,0.689795918367347,0.17358607572404425,0.8170754959432125
3,0.9151020408163265,0.19563897212558862,0.7357565505511237
4,0.6391836734693878,0.2057348953982332,0.7876261695028647
5,0.8661224489795918,0.19942582101740625,0.7330428482927607
6,0.7877551020408163,0.19929764618720217,0.7867817818256515
7,0.8040816326530612,0.16660642568560624,0.7781333770009541
8,0.8987755102040816,0.10147370503974737,0.9238648322078823
9,0.6783673469387755,0.0975617454631111,0.9408744370352179
