Run,Kendall Tau,NDKL,Average Exposure
0,0.8204081632653061,0.1684263079141646,0.801149569143392
1,0.7942857142857143,0.14731612874628758,0.8080931994917151
2,0.6702040816326531,0.19113834854485318,0.7692762820034835
3,0.7714285714285715,0.17596833237986195,0.788388283266311
4,0.830204081632653,0.2640338337590518,0.701778714541858
5,0.6261224489795918,0.2006230736902305,0.7666509378253289
6,0.9951020408163266,0.2363794837352596,0.7130519853089241
7,0.8759183673469387,0.23776640352700862,0.7116529217705388
8,0.830204081632653,0.11574414184076214,0.9011137276453977
9,0.9722448979591837,0.19326037928586168,0.7436542174658816
