Run,Kendall Tau,NDKL,Average Exposure
0,0.6310204081632653,0.11400171023121507,0.9863070930033555
1,0.4514285714285714,0.2001929766295651,0.7710489693284677
2,0.5281632653061225,0.10843610988781167,0.9746202544560484
3,0.6555102040816326,0.37200330214286365,0.6150695493597026
4,0.5689795918367347,0.1597510631461984,1.056310195272946
5,0.4595918367346939,0.11450062437876692,0.9871179326315014
6,0.6310204081632653,0.1050470664862414,0.9644944752328237
7,0.5722448979591837,0.12845511519690836,1.0118172453097787
8,0.6914285714285714,0.11403711721248624,0.9851000330983848
9,0.6979591836734694,0.05727869352456925,0.9178096536326554
