Run,Kendall Tau,NDKL,Average Exposure
0,0.8138775510204082,0.15281487358923504,0.7643780541621521
1,0.996734693877551,0.18538165444655658,0.7254824051396648
2,1.0,0.28740495566679136,0.6682798265603952
3,0.3877551020408163,0.11335975757986794,0.9840509749482649
4,0.8808163265306123,0.09809927026651434,0.8740472945322104
5,1.0,0.22257243641935573,0.6925174703416438
6,0.9885714285714285,0.24253662515650706,0.7060951851239005
7,0.9885714285714285,0.14365152173787296,0.7685140964871953
8,0.996734693877551,0.17577854292766668,0.762740990697149
9,0.9885714285714285,0.2097132368937223,0.7130725935717284
