Run,Kendall Tau,NDKL,Average Exposure
0,0.6636734693877551,0.10887940050136423,0.9502255080373593
1,0.7224489795918367,0.08127606689226734,0.9148688815548089
2,0.5265306122448979,0.17278001331799558,1.3812834383554875
3,0.7404081632653061,0.13258022298118022,0.921696416769558
4,0.6506122448979592,0.10732723681870067,0.9715095593104804
5,0.5885714285714285,0.11535670141178009,0.9066737004517186
6,0.7355102040816327,0.07736694769492691,0.9626356631437405
7,0.7338775510204082,0.11467295492394747,0.936855709510516
8,0.76,0.11264199449920093,0.931376841095445
9,0.4791836734693877,0.0890061022033325,1.055117458530008
