Run,Kendall Tau,NDKL,Average Exposure
0,0.3926530612244898,0.12619132232633595,1.0227031394336503
1,0.6473469387755102,0.11450062437876692,0.9871179326315014
2,0.5559183673469388,0.11125443945874554,0.9776374070156244
3,0.6326530612244898,0.11450062437876692,0.9871179326315014
4,0.5036734693877551,0.1123141119105745,0.9822599782237622
5,0.5379591836734694,0.10983047738340429,0.9748463862507252
6,0.6424489795918368,0.10732723681870067,0.9715095593104804
7,0.283265306122449,0.10632860779765275,0.92682606747778
8,0.8008163265306123,0.10963656786062322,0.9734708010579279
9,0.8579591836734693,0.05727869352456925,0.9178096536326554
