Run,Kendall Tau,NDKL,Average Exposure
0,0.8955102040816326,0.181450886429698,0.764552732609347
1,0.9526530612244898,0.1931273451072953,0.7220582365245315
2,0.8530612244897959,0.23416130883456318,0.7134728536471887
3,0.8595918367346939,0.25257955618164485,0.6887670660790286
4,0.8040816326530612,0.2267335124412825,0.7067666118446464
5,0.9069387755102041,0.16830934459253333,0.7394558909372296
6,0.9248979591836735,0.2544058809049289,0.6923708040284349
7,0.7926530612244898,0.24908312494627183,0.6853497356352837
8,0.7779591836734694,0.24228230269658957,0.6937806733313496
9,0.8269387755102041,0.20173898368189483,0.719178407132829
