Run,Kendall Tau,NDKL,Average Exposure
0,0.6620408163265306,0.08496200993878875,1.2059170534788326
1,0.6424489795918368,0.08059399000859535,1.0280272667646346
2,0.5853061224489796,0.1435435570076761,1.284148170934128
3,0.7257142857142858,0.11450062437876692,0.9871179326315014
4,0.7126530612244898,0.08059399000859535,1.1529689091840831
5,0.5951020408163266,0.11450062437876692,0.9871179326315014
6,0.7746938775510204,0.08148821666410207,1.0304500552447073
7,0.6408163265306123,0.08059399000859535,1.0503770995181472
8,0.7877551020408163,0.09251323104623489,1.230395365040019
9,0.6555102040816326,0.08059399000859535,1.0280272667646346
