Run,Kendall Tau,NDKL,Average Exposure
0,0.8089795918367347,0.0938756518897419,0.9279768114093763
1,0.8612244897959184,0.10472112208385288,0.8243669048367815
2,0.756734693877551,0.05727869352456925,0.9178096536326554
3,0.3763265306122449,0.3559702103479339,1.6043078229629986
4,0.6440816326530612,0.12075356351899673,0.9973774574505735
5,0.7436734693877551,0.09961305691526366,0.8435340291885497
6,0.8530612244897959,0.05805497699673446,1.064892700168302
7,0.8318367346938775,0.058575420065879076,0.941148099082666
8,0.8677551020408163,0.05898722813575644,0.9537436681554602
9,0.41061224489795917,0.09655348563791295,1.1104109215799527
