Run,Kendall Tau,NDKL,Average Exposure
0,0.4514285714285714,0.0969993612468642,0.8487775072639119
1,0.4514285714285714,0.2001929766295651,0.7710489693284677
2,0.8253061224489796,0.13826470519275286,0.7642079851068283
3,0.9771428571428571,0.11851621043124534,0.8050284789733733
4,0.8481632653061224,0.09827731508886249,0.8461842929892307
5,1.0,0.22257243641935573,0.6925174703416438
6,0.4514285714285714,0.1249087330859598,0.787842560907571
7,0.4514285714285714,0.16784478834256722,0.7482614068811446
8,0.4514285714285714,0.13141689639325904,0.8717007178222601
9,0.9444897959183673,0.1278907530924641,0.8275532481088633
