Run,Kendall Tau,NDKL,Average Exposure
0,0.923265306122449,0.2798636334104679,0.6966863921651938
1,0.37795918367346937,0.20120924418309336,0.7588264744136146
2,0.8791836734693877,0.14475411242790892,0.7687593907394294
3,0.76,0.11253682312381119,0.8239228552263589
4,0.9346938775510204,0.12850801736170434,0.7939084359650582
5,0.7795918367346939,0.11478509510346341,0.8062555676745892
6,0.8628571428571429,0.09969664228019709,0.8437819366825093
7,0.4089795918367347,0.16571682894359832,0.7534074877027087
8,0.42857142857142855,0.13724594538518256,0.8957930519805113
9,0.5559183673469388,0.10523803680978519,0.8057154300544246
