Run,Kendall Tau,NDKL,Average Exposure
0,0.4889795918367347,0.10603656491410847,0.9678594575799168
1,0.5248979591836734,0.13338389519532579,0.8791063736486062
2,0.5657142857142857,0.11342035437426347,0.985356482364363
3,0.6016326530612245,0.09449771672972487,0.8795945973380118
4,0.5004081632653061,0.10591490027692133,0.9368936210532405
5,0.4579591836734694,0.11511972542418983,0.9879985005141693
6,0.5657142857142857,0.10833775851171318,0.891162128198658
7,0.5053061224489795,0.11450062437876692,0.9871179326315014
8,0.5395918367346939,0.11073579977773597,0.9761294553565373
9,0.6146938775510205,0.11143066788791808,0.8935159496163834
