Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7,NDCG_8,NDCG_9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9765320908334292,0.9392109814699786,0.9452420562267848,0.9855335242160472,0.9370928163046652,0.941840195706698,0.9109304608972816,0.9137364469611874,0.9758587474510464,0.9276959167727665
0.9145694986182754,0.9073852371396384,0.8872209303705154,0.9216059159702682,0.8871491930063033,0.9250145657134852,0.8487413915468863,0.9080044813320822,0.9420899296884858,0.8917362534690415
0.8740340454138453,0.8710536686421332,0.8445363469353564,0.8637363483749537,0.8586043636769564,0.8937637599536498,0.8124596902123494,0.8795255949076679,0.9190138987829344,0.8420786294868897
0.87312647973505,0.8667438711930722,0.8406396593411392,0.8553308599764761,0.8528223794587414,0.8875390749834584,0.8042297169721747,0.8738715562326754,0.9116596330602524,0.8314365565411773
0.8511940828847069,0.8458820214110176,0.8174820634395812,0.8252406116670612,0.8363858395117729,0.8605152834587154,0.7832638672031711,0.8563528067695291,0.8986790782458316,0.8060294122588237
0.8303310606577036,0.828867781489857,0.7978133356454323,0.8000081278041469,0.8218812887232168,0.8581435649475874,0.7670139029380222,0.8538112632060457,0.8810967341858973,0.8008491902821846
0.8247679912587992,0.8279132703653999,0.7948168313411957,0.7948243457593172,0.8185419436690275,0.8399127769029887,0.763740344336198,0.8400849364971703,0.8770197937608997,0.7841172592872867
0.8075877605329377,0.811757593636985,0.7811822268522837,0.7752619715328325,0.8082036440761691,0.8384276545315655,0.7513951000678073,0.8353987853731355,0.8641626203536459,0.7792325784826255
0.7930547674518311,0.7968780782406921,0.769700862216612,0.7585543493904474,0.7990902321168516,0.8247876148901202,0.7370754978451289,0.8250834897785605,0.8527467439170049,0.7666140950165446
0.7801249698204284,0.7837177542438251,0.7587696443073038,0.7439138606394341,0.7869237845663017,0.8236544894275162,0.7247699668059414,0.8207856875060672,0.8428684155772505,0.7635731784328903
0.7788693089119576,0.783606348856132,0.7573571066668746,0.7423105870413423,0.7845979162097957,0.8123732672146162,0.7233552695003164,0.8108104978465808,0.8406708372719164,0.7529047191878355
0.7684808604684923,0.7716953552508106,0.7483193380400596,0.7302400825981418,0.7743276766761644,0.8110881898562878,0.7131754767118691,0.8076605123118001,0.8326873675361355,0.7508489426449919
0.7584492031426596,0.7611391284331682,0.7399528870775408,0.7185159644667004,0.7651130785447953,0.8015005719011614,0.7041718933345891,0.7988625391568065,0.8247625528717714,0.7420320017029383
0.7579732507114157,0.7612037785678495,0.7320913120615672,0.7163029611540198,0.7623353904570369,0.8001912429561087,0.7036152641439071,0.7966298636412151,0.8234767664281633,0.740269939490932
0.7495184032608145,0.7523482832347558,0.7319318218718586,0.7065059509062458,0.7545062638409294,0.7915668269637401,0.695042043535167,0.7883656153732231,0.8167462964256081,0.7317531815875286
0.7412793064887736,0.7442638931544938,0.7250724985085529,0.6976053011443899,0.7473587644813285,0.7902533180952488,0.6862522723410843,0.7861894657153607,0.8102374185725003,0.7297079690728505
0.7406932710840081,0.7443697002976479,0.7182707306014751,0.694949099542647,0.7454530245842573,0.7826687031043918,0.6846011706290939,0.7783313261860295,0.8041041508378407,0.7217881275663575
0.7326323708015312,0.73636786575964,0.7185070227685926,0.6871488974839105,0.7389528538837995,0.7815412835540794,0.676786384703397,0.7764749834516828,0.8027538689740646,0.7197545712269865
0.7250760045133655,0.7280562514757425,0.7119938954279217,0.679721148651064,0.7305512246418404,0.7744280647256521,0.6694166184409065,0.7696003970621196,0.7974154625119645,0.7125458110848476
0.7179043619406221,0.7199321861034477,0.7052614558966737,0.6725374297547512,0.722621916193382,0.7733784166033516,0.6608318362612388,0.7678072058699583,0.792465307456602,0.7108834204486163
0.7180566639129111,0.7201686462653748,0.704222997290424,0.6700820839134749,0.7210064847063017,0.7669495764049338,0.6598780982090638,0.761544991311923,0.7877428689627903,0.7045408887598411
0.7113845744801005,0.7127632396836766,0.6977522103530652,0.6637199143560955,0.7137823261139048,0.7659449184597485,0.6522621391556667,0.7573697946082532,0.7870199232376014,0.7025184377674498
0.7031607310340232,0.7054194766738214,0.6913575403039328,0.6576330942316493,0.7057242522791868,0.7593757104524506,0.6441354916751464,0.7513930938095605,0.7826054434484994,0.6962100823678693
0.7036102726915612,0.705882411263291,0.6850076951040993,0.6554117892009134,0.7043214507998182,0.7585137887453031,0.6436187414740505,0.74690750051788,0.7783761281006583,0.6945130351281834
