Run,Kendall Tau,NDKL,Average Exposure
0,0.6653061224489796,0.20919571696392222,0.7256334930185449
1,0.30612244897959184,0.17533835864961145,0.8204020072928346
2,0.4383673469387755,0.3003403965929551,0.6919875785624452
3,0.3289795918367347,0.1816784711712662,1.1075766703331749
4,0.5983673469387755,0.22481060107065212,0.7499982938935292
5,1.0,0.30786977012909805,0.6649714512241548
6,1.0,0.2363794837352596,0.7130519853089241
7,0.8579591836734693,0.22069820144728844,0.7143622279407563
8,0.5853061224489796,0.1747371412992498,0.79254330715969
9,0.3404081632653061,0.14573445903478963,1.191897663254564
