Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7,NDCG_8,NDCG_9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9430131842034104,0.9883732762853008,0.9625626315579476,0.9837215402896357,0.9921050447503156,0.9435594688533192,0.9758216995478411,0.9897295714893484,0.9827810323189372,0.9803295182762096
0.9138436866771864,0.9718686286585632,0.9424470489491158,0.9724405546417932,0.9823281558368674,0.9104453181699054,0.9521649601882112,0.9672219638138572,0.9680222805169282,0.9650602957973815
0.8930840694098361,0.9389303688517454,0.928457238653103,0.9616762373749478,0.980887769759306,0.9219247445647532,0.9539025649690313,0.9390081567405298,0.962422930848757,0.9405386834221295
0.8613946324154973,0.915037954707966,0.9155276060552752,0.966379744577385,0.9688595519183067,0.9002646442901637,0.9394499891440862,0.9179829242470045,0.9490546021310644,0.9083116423570852
0.8366390651705666,0.8971014001622004,0.8990289385643253,0.9571970112635526,0.95870322841113,0.8841496519795748,0.9274503626867948,0.9029763174183484,0.9379138090869288,0.9047971308758608
0.8313612345231495,0.8829973121544807,0.8765742914523978,0.9477379105251384,0.9483291959689876,0.88919455576581,0.9160589960922662,0.8872705347003998,0.915054496816606,0.885566610677334
0.8106846124289095,0.8687875582298101,0.8569387899130828,0.9396624433270356,0.9398898384458272,0.8723273463729107,0.9100397751821624,0.8748459574779281,0.9095201736447523,0.8680995906536569
0.803434318097039,0.8568062017968855,0.8400868577306708,0.9313217354952308,0.9292904574527334,0.8577039808290491,0.9000427096570383,0.8622032639719452,0.8890475509792356,0.851648425549545
0.7872835926937786,0.8459261657352461,0.8243272574170223,0.9238803109267408,0.9195068365238296,0.8433584387594903,0.890496874205151,0.8507014312375916,0.8708091465362868,0.8352070269894377
0.7720593437910643,0.8349252939123156,0.8221059237961258,0.9174020630404256,0.9105032485065252,0.8401120941276874,0.8820087485501562,0.8383502489460049,0.862662754261749,0.8368959976820922
0.7576981089590586,0.8249820441432595,0.8186298629879986,0.90917586469833,0.9004006854052028,0.8285967093602422,0.8781545544486407,0.8245442566326169,0.8485360240303594,0.8235160473461002
0.7541597980378186,0.8141356334758788,0.8154437626035045,0.9002766863763169,0.890271972931975,0.8137481184891268,0.8714095603939506,0.8121717959168575,0.8357356026811961,0.8091735039334118
0.7425018529785696,0.8039193086779269,0.811555664055171,0.8913895893276548,0.8791857845020463,0.7996446683291559,0.8628780993855526,0.8004215595183856,0.8241434791301946,0.7961015865841948
