Run,Kendall Tau,NDKL,Average Exposure
0,0.8073469387755102,0.23537513796654053,0.7169597779999857
1,0.9412244897959183,0.19935617374240233,0.7119747042593153
2,0.9673469387755103,0.21719626863846672,0.72985872654443
3,0.9069387755102041,0.2378316296249825,0.6888821226420428
4,0.9036734693877551,0.1677920610839737,0.7354564632819154
5,0.7877551020408163,0.18168407374499318,0.7576913764039369
6,0.9183673469387755,0.1892842663627879,0.7248768625762079
7,1.0,0.26054427682081976,0.676346763972378
8,0.9085714285714286,0.2022921542271371,0.7296184327061118
9,0.8187755102040817,0.14732941592636986,0.7786372684278017
