Run,Kendall Tau,NDKL,Average Exposure
0,0.6506122448979592,0.11450062437876692,0.9871179326315014
1,0.6179591836734694,0.12242877055749112,1.0002078889381274
2,0.5428571428571428,0.113294101876423,0.9845302048054715
3,0.5542857142857143,0.107514506560749,1.1317528221688777
4,0.48244897959183675,0.11450062437876692,0.9871179326315014
5,0.5804081632653061,0.10641397763845338,0.968284873490206
6,0.5967346938775511,0.11310044139639848,0.9833143305126509
7,0.52,0.11450062437876692,0.9871179326315014
8,0.6375510204081632,0.10043646757438328,1.102970117860791
9,0.5918367346938775,0.11474798807827168,0.9867809133049719
