Run,Kendall Tau,NDKL,Average Exposure
0,0.6359183673469387,0.11336841242031596,0.9853003498789653
1,0.5640816326530612,0.11092994430713035,0.9808503569842029
2,0.5346938775510204,0.10345476128790913,0.9629708575534124
3,0.5951020408163266,0.12473381122635031,1.0044600670777435
4,0.7306122448979592,0.10641397763845338,0.9680168603899244
5,0.4906122448979592,0.10375910196921947,0.9636772410466574
6,0.6636734693877551,0.1018350619082917,0.9558397942731244
7,0.6457142857142857,0.14247007217624313,0.9055370950781642
8,0.686530612244898,0.10934929564888334,0.976802115089519
9,0.4269387755102041,0.09795366862028142,1.1147181649346227
